product_name,brands,stores,nutriscore_grade,nutrition_score_fr,energy_kcal,fat_100g,saturated_fat_100g,sugars_100g,salt_100g,fiber_100g,proteins_100g,labels,origins,categories,url,code,has_label_bio,nutrient_density,scoring_nutritionnel_personnalise,qualite_nutritionnelle
Crownfield Special Flakes Red Fruit,"Crownfield, Lidl",Lidl,B,,382.0,2.6,0.7,11.5,0.37,6.5,8.9,"Vegetarien, Source Of Fibre, Vegetalien, European Vegetarien Union, Green Dot, High Fibres, Made In Allemagne, Nutriscore, Nutriscore Grade B, En:Low-Fat",,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Cereales With Fruits, Extruded Cereales, Breakfast Cereales Rich In Fibre, Cereal Flakes With Fruits",https://world.openfoodfacts.org/product/20621452/crownfield-special-flakes-red-fruit,20621452,False,16.608695652173914,378.8,Bon
Tilda Brown Basmati and Wild Ricea,Tilda,,B,,135.0,2.64,0.64,0.08,0.024,3.04,3.12,"No Gluten,Vegetarien,Vegetalien",,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Seeds,Cereales And Their Products,Cereal Grains,Rices,Aromatic Rices,Indica Rices,Long Grain Rices,Basmati Rices",https://world.openfoodfacts.org/product/5011157992662/tilda-brown-basmati-and-wild-ricea,5011157992662,False,23.116438356164384,129.56,Bon
Hand Finished White Sourdough,Coop,,B,,242.0,2.7,0.3,2.7,0.79,5.2,8.0,,,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Breads,White Breads,Sourdough Breads",https://world.openfoodfacts.org/product/5000129341034/hand-finished-white-sourdough-coop,5000129341034,False,18.059701492537314,231.8,Bon
"Alpro Sojadrink, Schokoladen-Geschmack, Protein 1L",Danone As,"K-Market,K-Supermarket,Coop,Rewe",B,,69.0,2.8,0.6,5.0,0.16,1.3,5.0,"Vegetarien,No Gluten,Source Of Proteins,Vegetalien,Fsc,High Proteins,Nutriscore,Nutriscore Grade A,Rainforest Alliance,Rainforest Alliance Cocoa,Rainforest Alliance Coffee,Rich In Vegetable Protein",Europe,"Boissons And Boissons Preparations,Plant-Based Foods And Boissons,Plant-Based Foods,Legumes And Their Products,Dairy Substitutes,Milk Substitutes,Plant-Based Boissons,Plant-Based Milk Alternatives,Legume-Based Drinks,Soy-Based Drinks,Chocolate Soy-Based Drinks",https://world.openfoodfacts.org/product/5411188130055/alpro-sojadrink-schokoladen-geschmack-protein-1l-danone-as,5411188130055,False,5.390625,68.3,Bon
Glorious grains,Merchant Gourmet,,B,,182.0,2.8,0.5,0.7,0.04,4.0,5.5,En:Source-Of-Proteins,,"Plant-Based Foods And Boissons,Plant-Based Foods,Seeds,Quinoa,Barley",https://world.openfoodfacts.org/product/5018095196596/glorious-grains-merchant-gourmet,5018095196596,False,20.22222222222222,173.7,Bon
Simply Fruity muesli,Dorset Cereales,Sainsbury'S,B,,349.0,2.89,0.667,20.0,0.0444,7.33,8.67,"Vegetarien,Source Of Fibre,Vegetalien,High Fibres,Vegetarien Society Approved,Kasher Lbd,Kasher",,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Cereales With Fruits, Mueslis, Mueslis With Fruits",https://world.openfoodfacts.org/product/5018357012534/simply-fruity-muesli-dorset-cereals,5018357012534,False,11.05830164765526,353.667,Bon
Pain de mie grandes tranches Toastiligne céréales & graines 500g,La Boulangère,"Auchan,Magasins U,Coccinelle,Carrefour",B,,250.0,2.9,0.4,3.8,1.0,5.9,11.0,"Peu Ou Pas De Matière Grasse,Commerce Équitable,Végétarien,Végétalien,Fabriqué En France,Sans Matière Grasse Ajoutée,Sans Sucre Ajouté,Nutriscore,Nutriscore A,Agri-Éthique France,Blé Français",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Céréales Et Pommes De Terre,Pains,Pains De Mie,Pains De Mie Aux Céréales",https://world.openfoodfacts.org/product/3760049795479/pain-de-mie-grandes-tranches-toastiligne-cereales-graines-500g-la-boulangere,3760049795479,False,14.124293785310735,237.3,Bon
14 Maxi Tranches complet sans sucres ajoutés,Jacquet,"Carrefour,Leclerc,Carrefour.Fr",B,,243.0,3.0,0.3,3.8,1.2,6.6,8.7,"Low Or No Sugar,Vegetarien,Vegetalien,No Added Sugar,No Additives,No Palm Oil,Nutriscore,Nutriscore Grade A,Fr:Blé Français,Fr:Farine De Blé Français,Fr:Origine France,Triman,Sachet-Recyclable","France,Auvergne","Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Cereales And Their Products,Breads,Sliced Breads,Wholemeal Breads,Wholemeal Sliced Breads",https://world.openfoodfacts.org/product/3029330022428/14-maxi-tranches-complet-sans-sucres-ajoutes-jacquet,3029330022428,False,15.67741935483871,231.8,Bon
Lait,,,B,,57.0,3.0,0.0,0.0,0.0,0.0,3.0,,,"Produits Laitiers, Laits",https://world.openfoodfacts.org/product/6111243590433/lait,6111243590433,False,9.5,54.0,Bon
Pain complet,Jacquet,"Carrefour.Fr,Leclerc",B,,243.0,3.0,0.3,3.8,1.2,6.6,8.7,"Végétarien,Végétalien,Sans Sucre Ajouté,Sans Additifs,Sans Huile De Palme,Origine France",France,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Céréales Et Pommes De Terre,Pains,Pains De Mie,Pains De Mie Complet",https://world.openfoodfacts.org/product/3029330071280/pain-complet-jacquet,3029330071280,False,15.67741935483871,231.8,Bon
Lait UHT Entier,Dost,,B,,58.0,3.0,0.0,4.8,0.0,0.0,3.0,,,"Produits Laitiers, Milks (Liquid And Powder), Milks, Whole Milks, En:Uht-Milks",https://world.openfoodfacts.org/product/6111250474276/lait-uht-entier-dost,6111250474276,False,5.37037037037037,59.8,Bon
Galettes riz complet Bio,Bjorg,"Monoprix,Magasins U,Carrefour.Fr,Franprix",B,,379.0,3.2,0.699,0.599,0.25,3.6,8.7,"Sans Gluten, Bio, Bio Européen, Entreprise B Certifiée, Fr-Bio-01, Fabriqué En Italie, Nutriscore, Nutriscore A, Triman",European Union And Non European Union,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Céréales Et Dérivés, Galettes De Céréales Soufflées, Galettes De Riz Soufflé, Galettes De Riz Complet Soufflé",https://world.openfoodfacts.org/product/3229820794624/galettes-riz-complet-bio-bjorg,3229820794624,True,30.322425794063527,367.998,Bon
Yaourt nature,Jaouda,Marjane,B,,78.5,3.3,2.4,0.0,0.0,0.0,4.2,,,"Produits Laitiers, Produits Fermentés, Desserts, Produits Laitiers Fermentés, Desserts Lactés, Desserts Lactés Fermentés, Yaourts, Yaourts Natures",https://world.openfoodfacts.org/product/6111242100206/yaourt-nature-jaouda,6111242100206,False,10.466666666666667,76.7,Bon
petit yoplait,"Petit Yoplait Std, Yoplait","Magasins U,Carrefour.Fr,Carrefour",B,,87.0,3.8,2.5,4.1,0.075,0.1,9.0,"Source De Protéines,Lait Français,Riche En Protéines,Fabriqué En France,Nutriscore,Nutriscore A,Triman",Lait Origine France,"Produits Laitiers, Produits Fermentés, Desserts, Produits Laitiers Fermentés, Desserts Lactés, Desserts Lactés Fermentés, Petits Suisses, Desserts Lactés Fermentés Nature, Petits Suisses Nature",https://world.openfoodfacts.org/product/3329770051072/fromage-frais-nature-au-lait-demi-ecreme-petit-yoplait-std,3329770051072,False,5.14792899408284,84.5,Bon
Pan espelta integral,Hacendado,Hacendado Mercadona,B,,273.0,3.8,0.7,4.92,1.37,6.48,10.2,"Vegetarien, Vegetalien, No Lactose, En:Green-Dot",,"Alimentos Y Bebidas De Origen Vegetal, Alimentos De Origen Vegetal, Cereales Y Patatas, Panes, Panes De Molde",https://world.openfoodfacts.org/product/8480000864673/pan-espelta-integral-hacendado,8480000864673,False,14.429175475687103,261.94,Bon
Hand finished seeded sourdough bread,Coop,,B,,251.0,3.9,0.5,3.0,0.77,5.1,8.8,,,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Multi-Seed-Sour-Dough-Loaf, Seeded Bread",https://world.openfoodfacts.org/product/5000129341041/hand-finished-seeded-sourdough-bread-coop,5000129341041,False,15.987261146496815,240.6,Bon
wholemeal sourdough bread,Taste The Difference,,B,,258.0,4.0,0.6,2.6,0.9725,4.6,10.9,"Vegetarien, Vegetalien, European Vegetarien Union, European Vegetarien Union Vegetalien",,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Sliced Breads, Wholemeal Breads, Wholemeal Sliced Breads",https://world.openfoodfacts.org/product/00363167/wholemeal-sourdough-bread-taste-the-difference,363167,False,14.742857142857142,245.70000000000005,Bon
Tomatoey French Puy & Green lentils,Merchant Gourmet,,B,,142.0,4.1,0.7,3.3,0.7,3.3,8.3,"Source Of Proteins, High Proteins, En:Vegetarien-Society-Approved-Vegetalien",,"Plant-Based Foods And Boissons, Plant-Based Foods, Legumes And Their Products, Legumes, Seeds, Legume Seeds, Pulses, Lentils, Green Lentils",https://world.openfoodfacts.org/product/5018095011318/tomatoey-french-puy-green-lentils-merchant-gourmet,5018095011318,False,9.044585987261147,134.4,Bon
100% mie complet 500g,Harrys,"Magasins U,Delhaize,Carrefour City,Carrefour.Fr,Intermarché,Carrefour Market",B,,250.0,4.3,0.4,5.5,1.1,6.5,7.5,"Source De Fibres Alimentaires,Fabriqué En France,Sans Huile De Palme,Nutriscore,Nutriscore A,Blé Français,Triman",France,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Pains, Pains De Mie, Pains De Mie Sans Croûte, Pains Complets, Pains De Mie Complet, Surgelés, Pains Surgelés",https://world.openfoodfacts.org/product/3228857000166/100-mie-complet-500g-harrys,3228857000166,False,14.45086705202312,241.9,Bon
,Jacquet,"Carrefour Market,Carrefour.Fr,Intermarché,Intermarché Super",B,,270.0,4.3,0.5,5.3,1.0,6.2,10.0,"Végétarien,Végétalien,Produit En Coopérative,Sans Sucre Ajouté,Sans Additifs,Sans Huile De Palme,Nutriscore,Nutriscore A,Contient De La Farine Complète,Farine De Blé Français,Origine France,Triman,Coopérative Française,Plaisir Et Qualité,Sachet Recyclable,Suggestion De Présentation",France,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Céréales Et Pommes De Terre,Pains,Pains De Mie,Pains Complets,Pains De Mie Complet",https://world.openfoodfacts.org/product/3029330069898/tartine-p-tit-dej-complet-ssa-410g-jacquet,3029330069898,False,13.775510204081632,259.6,Bon
pain de mie grandes tranches spécial sandwich complet,"Maître Jean Pierre, Lidl",Lidl,B,,258.0,4.5,0.5,5.0,1.0,6.3,8.3,"No Palm Oil, Nutriscore, Nutriscore Grade B, Triman, En:Contains-Alcohol",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Céréales Et Pommes De Terre,Pains,Pains De Mie,Pains Complets,Pains De Mie Complet",https://world.openfoodfacts.org/product/4056489007180/pepsil-maitre-jean-pierre,4056489007180,False,14.494382022471909,248.9,Bon
Pain AMS complet,Harrys,"Magasins U,Auchan,Delhaize,Carrefour Market,Carrefour.Fr",B,,253.0,4.5,0.4,4.9,1.2,7.2,7.7,"Source De Fibres Alimentaires, Point Vert, Riche En Fibres, Fabriqué En France, Sans Additifs, Sans Huile De Palme, Nutriscore, Nutriscore B, Blé Français, Terracycle",France,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Pains, Pains De Mie, Pains Complets, Pains De Mie Complet",https://world.openfoodfacts.org/product/3228857000906/pain-ams-complet-harrys,3228857000906,False,14.7953216374269,243.39999999999995,Bon
faisselle,Rians,"Super U,Magasins U,Carrefour.Fr",B,,76.0,4.5,2.9,4.5,0.1,0.0,4.3,"Point Vert, Moule-A-La-Louche",France,"Produits Laitiers, Produits Fermentés, Desserts, Produits Laitiers Fermentés, Fromages, Desserts Lactés, Desserts Lactés Fermentés, Fromages À Pâte Fraîche, Fromages À La Crème, Faisselles",https://world.openfoodfacts.org/product/3184670001080/faisselle-rians,3184670001080,False,5.714285714285714,79.10000000000001,Bon
Multiseed Batch,Tesco,Tesco,B,,260.0,4.6,0.8,3.0,0.92,4.0,9.8,"Vegetarien, Vegetalien",,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Sliced Breads, Multigrain Sliced Breads",https://world.openfoodfacts.org/product/5057545928899/multiseed-batch-tesco,5057545928899,False,14.942528735632186,250.0,Bon
Pain de mie grandes tranches complet,"Marque Repère, Epi D'Or, Scamark (Filiale E. Leclerc)",Leclerc,B,,255.0,4.8,0.8,6.2,1.1,7.4,9.3,"Source De Fibres Alimentaires, Riche En Fibres, Nutriscore, Nutriscore A, Info-Tri Point Vert",,"Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Pains, Pains De Mie, Pains Complets, Pains De Mie Complet, Sojasun",https://world.openfoodfacts.org/product/3564700596968/pain-de-mie-grandes-tranches-complet-marque-repere,3564700596968,False,12.561576354679802,245.3,Bon
Seeded Sourdough Bread,Specially Selected,Aldi,B,,265.0,4.9,0.6,0.5,0.84,5.5,9.5,,,"Breads,Sourdough",https://world.openfoodfacts.org/product/4088600246291/seeded-sourdough-bread-specially-selected,4088600246291,False,17.78523489932886,251.10000000000002,Bon
Light greek yogurt,Milbona,,B,,94.0,5.0,3.6,4.5,0.000375,0.0,7.8,,,"Produits Laitiers,Fermented Foods,Fermented Milk Products,Desserts,Dairy Desserts,Fermented Dairy Desserts,Yogurts,Cow Milk Yogurts,Greek-Style Yogurts,Light-Authentic-Greek-Yoghurt",https://world.openfoodfacts.org/product/4056489263951/light-greek-yogurt-milbona,4056489263951,False,5.433526011560693,94.3,Bon
Galettes boulghour & épeautre,Céréal Bio,"Carrefour Market,Magasins U,Leclerc,Carrefour.Fr,Carrefour,Auchan",B,,186.0,5.2,0.6,3.8,0.95,6.2,5.0,"Bio, Vegetarien, Certified By Ecocert, Eu Bio, No Preservatives, Non-Eu Agriculture, Source Of Fibre, Vegetalien, Cooked In France, Es-Eco-019-Ct, Eu Agriculture, Eu/Non-Eu Agriculture, Fr-Bio-01, Natural Colorings, No Additives, No Colorings, Nutriscore, Nutriscore Grade A, Ab Agriculture Biologique, Fr:Blé Français, En:High-Fibres","France,European Union,European Union And Non European Union,Italie","Alternatives À La Viande, Galettes Végétariennes, Galettes De Céréales Aux Légumes",https://world.openfoodfacts.org/product/3175681028098/galettes-boulghour-epeautre-cereal-bio,3175681028098,True,13.285714285714286,179.20000000000002,Bon
,"Cookie Crisp,Nestlé","Intermarché,E.Leclerc,G20,Carrefour",B,,393.0,5.2,0.9,22.4,0.66,6.0,6.7,"Sem Sabores Artificiais,Ponto Verde,Sem Cores Artificiais,Sem Corantes Nem Aromas Artificiais,Nutriscore,Nutri-Score Grau C,Triman,Es:Recicla Amarillo,Es:Recicla Azul",,"Alimentos E Bebidas À Base De Plantas,Alimentos À Base De Plantas,Pequenos Alomoços,Cereais E Batatas,Cereais E Seus Produtos,Cereias Para Pequeno-Almoçco,Cereais De Chocolate,En:Extruded Cereales",https://world.openfoodfacts.org/product/3387390326574/cereales-pretes-a-consommer-avec-des-pepites-saveur-chocolat-3-avec-6-vitamines-calcium-et-fer-cookie-crisp,3387390326574,False,11.457725947521867,403.59999999999997,Bon
Wholemeal tortilla wraps,Tesco,Tesco,B,,279.0,5.2,2.5,3.3,0.9,6.9,9.0,"Vegetarien, Source Of Fibre, Vegetalien, High Fibres",,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Flatbreads, White Breads, Wheat Breads, Wheat Flatbreads",https://world.openfoodfacts.org/product/5057967342082/wholemeal-tortilla-wraps-tesco,5057967342082,False,15.942857142857143,268.90000000000003,Bon
Les Galettes Boulgour & Quinoa - Tomate & Paprika,Céréal Bio,"Carrefour Market,Magasins U,Auchan,Carrefour.Fr,Carrefour",B,,189.0,5.4,0.6,3.8,0.95,5.0,7.5,"Bio, Vegetarien, Eu Bio, No Preservatives, Source Of Fibre, Vegetalien, Cooked In France, Eu Agriculture, Fr-Bio-01, Made In France, Natural Colorings, No Additives, No Colorings, Nutriscore, Nutriscore Grade A, Ab Agriculture Biologique","France,European Union","Plant-Based Foods And Boissons, Plant-Based Foods, Meat Alternatives, Vegetarien Patties, Cereales And Vegetables Patties",https://world.openfoodfacts.org/product/3175681028111/les-galettes-boulgour-quinoa-tomate-paprika-cereal-bio,3175681028111,True,11.317365269461078,180.9,Bon
Muesli,Alpen,,B,,370.0,5.5,0.9,18.0,0.275,8.0,12.0,No Added Sugar,,"Plant-Based Foods And Boissons,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Mueslis",https://world.openfoodfacts.org/product/5010029226188/muesli-alpen,5010029226188,False,10.422535211267606,368.9,Bon
Good Grains Spanish Style Grains,"Worldwide Foods, Aldi, Aldi Worldwide Foods",Aldi,B,,185.0,5.9,0.6,1.2,0.54,4.6,4.2,"No Artificial Preservatives, No Artificial Colors, No Artificial Colours And Preservatives, En:Low-Saturated-Fat",,"Plant-Based Foods And Boissons,Plant-Based Foods,Cereales And Potatoes,Seeds,Cereales And Their Products,Cereal Grains,Rices",https://world.openfoodfacts.org/product/4088600206721/good-grains-spanish-style-grains-worldwide-foods,4088600206721,False,16.371681415929203,177.99999999999997,Bon
Cabillaud sauce Citron riz aux petits légumes,Marie,"Auchan,Carrefour,Franprix,Casino,Magasins U,E.Lercerc,Carrefour City",B,,141.0,5.9,1.5,0.7,0.67,0.8,8.6,"Sans Conservateurs,Experimentation Etiquetage Nutritionnel 2016,Cuisiné En France,Sans Additifs,Sans Colorants,Sans Colorants Ou Conservateurs,Nutriscore,Expérimentation Nutriscore,Expérimentation Nutriscore A,Nutriscore A,100% Filet,Triman","Cabillaud Origine Océan Atlantique,Riz Origine Ue Et Non-Ue","Produits De La Mer,Poissons Et Dérivés,Poissons,Plats Préparés,Frais,Plats À Base De Riz,Plats Préparés Frais,Plats Préparés À Réchauffer Au Micro-Ondes,Plats Au Cabillaud",https://world.openfoodfacts.org/product/3166353931402/cod-with-lemon-sauce-rice-with-vegetables-marie,3166353931402,False,9.276315789473685,133.79999999999998,Bon
Tortillas de trigo integrales,Hacendado,Mercadona,B,,272.0,6.0,1.5,1.9,1.3,8.5,9.2,"Source Of Fibre,Ponto Verde,Rico Em Fibras,Sem Lactose,Com Óleo De Girassol",,"Alimentos E Bebidas À Base De Plantas,Alimentos À Base De Plantas,Cereais E Batatas,Pães,En:Flatbreads,Pães Especiais,Pães Brancos,En:Wheat Breads,En:Wheat Flatbreads,En:Wholemeal Breads",https://world.openfoodfacts.org/product/8480000809421/tortillas-de-trigo-integrales-hacendado,8480000809421,False,15.906432748538014,257.7,Bon
12 Cereales y semillas,Hacendado,Mercadona,B,,263.0,6.1,1.0,3.4,1.175,6.3,11.0,"Sem Lactose,Es:Recicla Amarillo,Ponto Verde,Alto Teor Em Fibra",,"Alimentos E Bebidas À Base De Plantas,Alimentos À Base De Plantas,Cereais E Batatas,Pães,Pães De Forma,Pães De Forma Multicereais",https://world.openfoodfacts.org/product/8480000835475/12-cereales-y-semillas-hacendado,8480000835475,False,12.829268292682928,250.09999999999997,Bon
"Lentilles cuisinées, riz & soja",Céréal Bio,"Auchan,Magasins U,Carrefour Market,Leclerc,Carrefour.Fr",B,,153.0,6.4,1.1,1.6,0.72,8.9,6.4,"Bio,Végétarien,Bio Européen,Sans Conservateurs,Agriculture Non Ue,Végétalien,Agriculture Ue,Agriculture Ue/Non Ue,Fr-Bio-01,Fr-Bio-10,Fabriqué En France,Sans Colorants,Nutriscore,Nutriscore A,Ab Agriculture Biologique,Sans Viande","France,Inde","Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Légumineuses Et Dérivés,Légumineuses,Graines,Graines De Légumineuses,Plats Préparés,Légumineuses Sèches,Lentilles,Céréales Préparées,Plats Préparés À Réchauffer Au Micro-Ondes,Plats Préparés D'Origine Végétale,Lentilles Préparées",https://world.openfoodfacts.org/product/3175681170872/lentilles-cuisinees-riz-soja-cereal-bio,3175681170872,True,10.625,140.39999999999998,Bon
Harrys beau & bon pain de mie farine de ble cereales & graines 320g,Harrys,"Casino,Carrefour.Fr,Carrefour,Cora",B,,286.0,6.5,0.7,3.5,1.0,6.0,12.0,"Fabriqué En France, Sans Sucre Ajouté, Sans Additifs, Sans Huile De Palme, Nutriscore, Nutriscore A, Blé Français, Triman, Végétarien","France,Union Européenne Et Non Union Européenne","Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Pains, Pains De Mie, Pains Blancs, Pain Blanc À Base De Farine De Blé De La Plus Haute Qualité Gost 26987-86, Pains De Mie Aux Céréales, Surgelés, Pains Surgelés",https://world.openfoodfacts.org/product/3228857001194/harrys-beau-bon-pain-de-mie-farine-de-ble-cereales-graines-320g,3228857001194,False,13.0,272.2,Bon
